unique_ID,hansardID,surname,allOtherNames,firstName,commonName,displayName,earlierOrLaterNames,title,gender,birthDate,birthYear,deathDate,comments,wikipedia,adb
Mortimer1913,JVB,Mortimer,Jack,Jack,,,,,male,,1913,1973-02-08,,,
Morton1981,265931,Morton,Ben,Ben,,,,,male,1981-06-29,,,,,
Mossfield1935,MK6,Mossfield,Frank William,Frank,,,,,male,1935-06-04,,,,,
Mountford1933,JVD,Mountford,John Graham,John,,,,,male,1933-11-21,,,,,
Mountjoy1906,JVH,Mountjoy,Donald Alfred,Donald,,,,,male,1906-10-19,,1988-01-08,,,
Moylan1944,4V5,Moylan,Judith Eleanor,Judith,Judi,,,,female,1944-02-24,,,,,
Mulcahy1882,JVJ,Mulcahy,Daniel,Daniel,,,,,male,1882-01-07,,1953-07-13,,,
Mulder1928,JVK,Mulder,Allan William,Allan,,,,,male,1928-08-19,,2009-11-07,,,
Mullens1896,JVM,Mullens,John Michael,John,,,,,male,1896-07-18,,1978-09-05,,,
Munro1930,JVO,Munro,Dugald Ranald Ross,Dugald,,,,,male,1930-06-12,,1973-06-20,,,
Murphy1950,83D,Murphy,John Paul,John,,,,,male,1950-05-31,,,,,
Murray1915,JVQ,Murray,John,John,,,,,male,1915-12-31,,2009-01-25,,,
Mutch1956,NK6,Mutch,Stephen Bruce,Stephen,,,,,male,1956-02-04,,,,,
Nairn1951,OK6,Nairn,Gary Roy,Gary,,,,,male,1951-01-03,,,,,
Nairn1878,JVR,Nairn,Walter Maxwell,Walter,,,,,male,,1878,1958-12-12,,,
Neal1963,B36,Neal,Belinda Jane,Belinda,,,,,female,1963-01-10,,,,,
Nehl1934,AE4,Nehl,Garry Barr,Garry,,,,,male,1934-02-19,,,,,
Neil1944,JVS,Neil,Maurice James,Maurice,,,,,male,1944-05-29,,,,,
Nelson1959,RW5,Nelson,Brendan John,Brendan,,,,,male,1959-08-19,,,,,
Nelson1881,JVT,Nelson,Harold George,Harold,,,,,male,,1881,1947-04-26,,,
Nelson1908,JVU,Nelson,John Norman,John,,,,,male,1908-05-28,,1991-06-20,,,
Neumann1961,HVO,Neumann,Shayne Kenneth,Shayne,,,,,male,1961-08-26,,,,,
Neville1940,KV5,Neville,Paul Christopher,Paul,,,,,male,1940-03-28,,,,,
Newell1952,9U4,Newell,Neville Joseph,Neville,,,,,male,1952-10-14,,,,,
Newman1933,JVV,Newman,Kevin Eugene,Kevin,,,,,male,1933-10-10,,1999-07-17,,,
Nicholls1917,K4U,Nicholls,Martin Henry,Martin,,,,,male,1917-04-03,,1983-05-03,,,
Nicholls1885,K4W,Nicholls,Samuel Robert,Samuel,,,,,male,1885-05-15,,1939-09-26,,,
Nikolic1961,137174,Nikolic,Andrew Alexander,Andrew,,,,,male,1961-06-20,,,,,
Nixon1928,009OD,Nixon,Peter James,Peter,,,,,male,1928-03-22,,,,https://en.wikipedia.org/wiki/Peter_Nixon,
Nock1879,K4X,Nock,Horace Keyworth,Horace,,,,,male,1879-10-26,,1958-08-02,,,
Nott1888,K4Y,Nott,Lewis Windermere,Lewis,,,,,male,1888-02-12,,1951-10-27,,https://en.wikipedia.org/wiki/Lewis_Nott,
Nugent1938,UT4,Nugent,Peter Edward,Peter,,,,,male,1938-04-01,,2001-04-24,,,
O'Brien1972,265991,O'Brien,Llewellyn Stephen,Llewellyn,,,,,male,1972-06-25,,,,,
O'Brien1926,K4Z,O'Brien,Reginald Charles,Reginald,,,,,male,1926-01-23,,1999-04-20,,,
O'Brien1974,138932,O'Brien,Ted Lynam,Ted,,,,,male,1974-05-07,,,,,
O'Byrne1968,84S,O'Byrne,Michelle Anne,Michelle,,,,,female,1968-03-06,,,,,
O'Connor1962,00AN3,O'Connor,Brendan Patrick,Brendan,,,,,male,1962-03-02,,,,,
O'Connor1947,WU5,O'Connor,Gavan Michael,Gavan,,,,,male,1947-12-02,,,,,
O'Connor1910,K58,O'Connor,William Paul,William,,,,,male,1910-09-21,,1987-09-18,,,
O'Dowd1950,139441,O'Dowd,Kenneth Desmond,Kenneth,,,,,male,1950-06-30,,,,,
O'Dwyer1977,LKU,O'Dwyer,Kelly Megan,Kelly,,,,,female,1977-03-31,,,,,
O'Keefe1864,JZ9,O'Keefe,David John,David,,,,,male,1864-08-21,,1943-07-21,,,
O'Keefe1912,K5A,O'Keefe,Frank Lionel,Frank,,,,,male,1912-10-06,,1989-04-21,,,
O'Keefe1947,CE4,O'Keefe,Neil Patrick,Neil,,,,,male,1947-05-07,,,,,
O'Malley1854,K5D,O'Malley,King,King,,,,,male,1854-07-04,,1953-12-20,Exact birth is uncertain.,https://en.wikipedia.org/wiki/King_O%27Malley,
O'Neil1980,140590,O'Neil,Clare Ellen,Clare,,,,,female,1980-09-12,,,,,
O'Neil1937,DE4,O'Neil,Lloyd Reginald Terrence,Lloyd,,,,,male,1937-06-24,,,,,
O'Neill1961,140651,O'Neill,Deborah Mary,Deborah,,,,,female,1961-06-04,,,,,
O'Toole1956,249908,O'Toole,Catherine Elizabeth,Catherine,Cathy,,,,female,1956-08-30,,,,,
Oakeshott1969,IYS,Oakeshott,Robert James Murray,Robert,,,,,male,1969-12-14,,,,,
Oldmeadow1924,KM8,Oldmeadow,Maxwell Wilkinson,Maxwell,,,,,male,1924-08-03,,2013-03-21,,,
Olley1927,KM9,Olley,Frank,Frank,,,,,male,1927-01-18,,1988-07-21,,,
Opperman1904,KMB,Opperman,Hubert Ferdinand,Hubert,,,Later Sir Hubert,,male,1904-05-29,,1996-04-18,,,
Orchard1873,KMC,Orchard,Richard Beaumont,Richard,,,,,male,,1873,1942-07-24,,,
Organ1956,BNL,Organ,Michael Keith,Michael,,,,,male,1956-09-22,,,,,
Osborne1909,KMD,Osborne,Frederick Meares,Frederick,,,,,male,1909-01-20,,1996-07-23,,,
Owens1958,E09,Owens,Julie Ann,Julie,,,,,female,1958-10-17,,,,,
Ozanne1877,KXN,Ozanne,Alfred Thomas,Alfred,,,,,male,,1877,1961-05-27,,,
Page1880,C7E,Page,Earle Christmas Grafton,Earle,,,Later Sir Earle,,male,1880-08-08,,1961-12-20,,,
Page1861,KXO,Page,James,James,,,,,male,,1861,1921-06-03,,,
Palmer1859,KXP,Palmer,Albert Clayton,Albert,,,,,male,,1859,1919-08-14,Election declared void.,,
Palmer1954,LQR,Palmer,Clive Frederick,Clive,,,,,male,1954-03-26,,,,,
Parke1966,HWR,Parke,Melissa,Melissa,,,,,female,1966-08-11,,,,,
Parkhill1879,KXQ,Parkhill,Robert Archdale,Robert,,,Later Sir Archdale,,male,1879-08-27,,1947-10-02,,,
Parsons1881,KXR,Parsons,Walter Langdon,Walter,,,,,male,1881-08-16,,1955-03-02,,,
Pasin1977,240756,Pasin,Antony,Antony,,,,,male,1977-10-01,,,,,
Paterson1844,KXS,Paterson,Alexander,Alexander,,,,,male,1844-01-24,,1908-03-20,,,
Paterson1882,KXT,Paterson,Thomas,Thomas,,,,,male,1882-11-20,,1952-01-24,,,
Patten1859,KXU,Patten,Robert,Robert,,,,,male,,1859,1935-09-17,,,
Patterson1927,KXV,Patterson,Rex Alan,Rex,,,,,male,1927-01-08,,2016-04-06,,,
Peacock1939,MI4,Peacock,Andrew Sharp,Andrew,,,,,male,1939-02-13,,,,,
Pearce1963,A8W,Pearce,Christopher John,Christopher,,,,,male,1963-03-01,,,,,
Pearce1917,KXW,Pearce,Henry George,Henry,,,,,male,1917-09-17,,,,,
Pearsall1920,KXX,Pearsall,Thomas Gordon,Thomas,,,,,male,1920-04-11,,2003-12-28,,,
Perkins1878,KXY,Perkins,John Arthur,John,,,,,male,1878-05-18,,1954-07-13,,,
Perrett1966,HVP,Perrett,Graham Douglas,Graham,,,,,male,1966-01-05,,,,,
Peters1897,KXZ,Peters,Edward William,Edward,,,,,male,1897-06-12,,1980-06-22,,,
Pettitt1910,KY7,Pettitt,John Alexander,John,,,,,male,1910-09-25,,1977-12-25,,,
Phelps1957,008Z0,Phelps,Kerryn Lyndel,Kerryn,,,,,female,1957-12-14,,,,https://en.wikipedia.org/wiki/Kerryn_Phelps,
Phillips1855,KY8,Phillips,Pharez,Pharez,,,,,male,1855-11-22,,1914-08-09,,,
Piesse1848,KY9,Piesse,Frederick William,Frederick,,,,,male,1848-12-10,,1902-03-06,,,
Pigott1866,KYA,Pigott,Henry Robert Maguire,Henry,,,,,male,1866-10-02,,1949-07-08,,,
Pitt1969,148150,Pitt,Keith John,Keith,,,,,male,1969-08-31,,,,,
Pittard1902,KYB,Pittard,Alan Crocker,Alan,,,,,male,1902-11-15,,1992-12-25,,,
Plibersek1969,83M,Plibersek,Tanya Joan,Tanya,,,,,female,1969-12-02,,,,,
Pollard1894,KYC,Pollard,Reginald Thomas,Reginald,,,,,male,1894-10-31,,1981-08-24,,,
Porter1970,208884,Porter,Charles Christian,Charles,,,,,male,1970-07-11,,,,,
Porter1950,NI4,Porter,James Robert,James,,,,,male,1950-02-19,,,,,
Poynton1853,KYD,Poynton,Alexander,Alexander,,,,,male,1853-08-08,,1935-01-10,,,
Pratt1948,PI4,Pratt,Michael Philip,Michael,,,,,male,1948-02-10,,,,,
Pratten1899,KYE,Pratten,Frederick Graham,Frederick,,,,,male,1899-12-03,,1977-12-18,,,
Pratten1865,K1J,Pratten,Herbert Edward,Herbert,,,,,male,1865-05-07,,1928-05-07,,,
Prentice1953,217266,Prentice,Jane,Jane,,,,,female,1953-06-22,,,,,
Price1892,KYG,Price,Archibald Grenfell,Archibald,,,,,male,1892-01-28,,1977-07-20,,,
Price1882,KYH,Price,John Lloyd,John,,,,,male,1882-02-14,,1941-04-23,,,
Price1945,QI4,Price,Leo Roger Spurway,Leo,,,,,male,1945-11-26,,,,,
Price1963,249308,Price,Melissa Lee,Melissa,,,,,female,1963-12-12,,,,,
Prosser1948,RI4,Prosser,Geoffrey Daniel,Geoffrey,,,,,male,1948-11-06,,,,,
Prowse1871,KYI,Prowse,John Henry,John,,,,,male,1871-06-16,,1944-05-20,,,
Punch1957,SI4,Punch,Gary Francis,Gary,,,,,male,1957-08-21,,,,,
Pyne1967,9V5,Pyne,Christopher Maurice,Christopher,,,,,male,1967-08-13,,,,,
Quick1941,AV5,Quick,Harry Vernon,Harry,,,,,male,1941-06-28,,,,,
Quick1852,KYJ,Quick,John,John,,,,Sir,male,1852-04-14,,1932-06-17,,,
Raguse1960,HVQ,Raguse,Brett Blair,Brett,,,,,male,1960-03-24,,,,,
Ramsey1956,HWS,Ramsey,Rowan Eric,Rowan,,,,,male,1956-08-04,,,,,
Randall1953,PK6,Randall,Donald James,Donald,,,,,male,1953-05-02,,2015-07-21,,,
Rankin1887,K2A,Rankin,George James,George,,,,,male,1887-05-01,,1957-12-28,,,
Rea1963,HVR,Rea,Kerry Marie,Kerry,,,,,female,1963-04-16,,,,https://en.wikipedia.org/wiki/Kerry_Rea,
Reeves1952,KYP,Reeves,John Edward,John,,,,,male,1952-01-02,,,,,
Reid1845,F4P,Reid,George Houstoun,George,,,Later Sir George,,male,1845-02-25,,1918-09-13,,,
Reid1916,KYQ,Reid,Leonard Stanley,Leonard,,,,,male,1916-09-21,,2003-04-22,,,
Reid1935,VI4,Reid,Nicholas Bruce,Nicholas,,,,,male,1935-07-30,,,,,
Reith1950,WI4,Reith,Peter Keaston,Peter,,,,,male,1950-07-15,,,Did not take seat in 32nd Parliament. But won it again later.,,
Reynolds1923,KYS,Reynolds,Leonard James,Leonard,,,,,male,1923-11-19,,1980-07-14,,,
Richardson1958,E0B,Richardson,Kym Charles,Kym,,,,,male,1958-03-16,,,,https://en.wikipedia.org/wiki/Kym_Richardson,
Richardson1939,KYU,Richardson,Peter Anthony,Peter,,,,,male,1939-01-23,,,,,
Riggall1941,WT4,Riggall,John Peter,John,,,,,male,1941-05-10,,,,,
Riley1859,KYV,Riley,Edward,Edward,,,,,male,,1859,1943-07-21,,,
Riley1892,KYX,Riley,Edward Charles,Edward,Edward Charles,,,,male,1892-08-09,,1969-06-09,,,
Riordan1888,KYZ,Riordan,David,David,,,,,male,,1888,1936-10-15,,,
Riordan1930,KZ7,Riordan,Joseph Martin,Joseph,,,,,male,1930-02-27,,2012-11-19,,,
Riordan1908,KZ9,Riordan,William James Frederick,William,,,,,male,1908-02-08,,1973-01-15,,,
Ripoll1966,83E,Ripoll,Bernard Fernand,Bernard,,,,,male,1966-01-06,,,,,
Rishworth1978,HWA,Rishworth,Amanda Louise,Amanda,,,,,female,1978-07-10,,,,,
Robb1951,FU4,Robb,Andrew John,Andrew,,,,,male,1951-08-20,,,,,
Robert1970,HWT,Robert,Stuart Rowland,Stuart,,,,,male,1970-12-11,,,,,
Roberton1900,KZE,Roberton,Hugh Stevenson,Hugh,,,,,male,1900-12-18,,1987-03-13,,,
Roberts1869,KZG,Roberts,Ernest Alfred,Ernest,,,,,male,1869-02-21,,1913-12-02,,,
Robinson1872,KZH,Robinson,Arthur,Arthur,,,,,male,1872-04-23,,1945-05-17,,,
Robinson1929,KZL,Robinson,Eric Laidlaw,Eric,,,,,male,1929-01-18,,1981-01-07,,,
Robinson1927,YI4,Robinson,Ian Louis,Ian,,,,,male,1925-03-27,,2017-03-23,,,
Rocher1936,ZI4,Rocher,Allan Charles,Allan,,,,,male,1936-02-16,,2016-03-18,,,
Rodgers1875,KZT,Rodgers,Arthur Stanislaus,Arthur,,,,,male,1875-03-20,,1936-10-04,,,
Ronald1861,KZV,Ronald,James Black,James,,,,,male,1861-08-27,,1941-07-27,,,
Ronaldson1954,XT4,Ronaldson,Michael John Clyde,Michael,,,,,male,1954-02-13,,,,,
Rosevear1892,L08,Rosevear,John Solomon,John,,,,,male,1892-04-04,,1953-03-21,,,
Rowe1872,L0B,Rowe,Albert Edward,Albert,,,,,male,,1872,1955-08-16,,,
Rowland1971,159771,Rowland,Michelle Anne,Michelle,,,,,female,1971-11-16,,,,,
Roxon1967,83K,Roxon,Nicola Louise,Nicola,,,,,female,1967-04-01,,,,,
Roy1990,M2X,Roy,Wyatt Beau,Wyatt,,,,,male,1990-05-22,,,,,
Rudd1957,83T,Rudd,Kevin Michael,Kevin,,,,,male,1957-09-21,,,,,
Ruddock1943,0J4,Ruddock,Philip Maxwell,Philip,,,,,male,1943-03-12,,,,,
Russell1907,L0D,Russell,Charles Wilfred,Charles,,,,,male,1907-04-24,,1977-10-21,,,
Russell1890,L0F,Russell,Edgar Hughes Deg,Edgar,,,,,male,1890-10-24,,1963-03-31,,,
Ryan1961,249224,Ryan,Joanne Catherine,Joanne,,,,,female,1961-07-29,,,,,
Ryan1884,L0G,Ryan,Rupert Sumner,Rupert,,,,,male,,1884,1952-08-26,,,
Ryan1876,L0H,Ryan,Thomas Joseph,Thomas,,,,,male,1876-07-01,,1921-08-01,,,
Ryrie1865,L0I,Ryrie,Granville de Laune,Granville,,,Later Sir Granville,,male,1865-07-01,,1937-10-02,,,
Saffin1954,HVY,Saffin,Janelle Anne,Janelle,,,,,female,1954-11-01,,,,,
Sainsbury1940,L0J,Sainsbury,Murray Evan,Murray,,,,,male,1940-09-14,,,,,
St Clair1949,84B,St Clair,Stuart Roy,Stuart,,,,,male,1949-11-21,,,,,
St John1916,KUR,St John,Edward Henry,Edward,,,,,male,1916-08-15,,1994-10-24,,,
Salmon1861,L0K,Salmon,Charles Carty,Charles,,,,,male,1861-07-29,,1917-09-15,,,
Sampson1863,L0P,Sampson,Sydney,Sydney,,,,,male,,1863,1948-03-24,,https://en.wikipedia.org/wiki/Sydney_Sampson,
Saunderson1948,2J4,Saunderson,John,John,,,,,male,1948-05-31,,,,,
Sawers1844,KPX,Sawers,William Bowie Stewart Campbell,William,,,,,male,,1844,1916-05-19,,,
Sawford1944,3J4,Sawford,Rodney Weston,Rodney,,,,,male,1944-06-26,,,,,
Scholes1931,5J4,Scholes,Gordon Glen Denton,Gordon,,,,,male,1931-06-07,,,,,
Scholfield1894,KQ8,Scholfield,Thomas Hallett,Thomas,,,,,male,1894-05-09,,1964-06-25,,,
Schultz1939,83Q,Schultz,Albert John,Albert,,,,,male,1939-05-29,,2015-07-14,,,
Sciacca1947,6J4,Sciacca,Concetto Antonio,Concetto,Con,,,,male,1947-06-13,,,,,
Scott1943,YT4,Scott,Bruce Craig,Bruce,,,,,male,1943-10-20,,,,,
Scott1977,165476,Scott,Fiona Meryl,Fiona,,,,,female,1977-03-01,,,,,
Scott1934,7J4,Scott,John Lyden,John,,,,,male,1934-03-31,,,,,
Scott1947,8J4,Scott,Leslie James,Leslie,Les,,,,male,1947-10-18,,,,https://en.wikipedia.org/wiki/Les_Scott,
Scullin1876,F4Q,Scullin,James Henry,James,Jim,,,,male,1876-09-18,,1953-01-28,,,
Scully1890,KQB,Scully,William James,William,,,,,male,1890-02-01,,1966-03-19,,,
Seabrook1867,KQW,Seabrook,Alfred Charles,Alfred,,,,,male,1867-04-05,,1939-06-11,,,
Secker1956,848,Secker,Patrick Damien,Patrick,,,,,male,1956-06-06,,,,,
Sercombe1949,QK6,Sercombe,Robert Charles Grant,Robert,,,,,male,1949-04-03,,,,,
Sexton1905,KQY,Sexton,Joseph Clement Leonard,Joseph,,,,,male,1905-11-24,,1974-04-21,,,
Shack1953,9J4,Shack,Peter Donald,Peter,,,,,male,1953-06-20,,,,,
Sharkie1972,265980,Sharkie,Rebekha Carina,Rebekha,,,,,female,1972-08-24,,,,https://en.wikipedia.org/wiki/Rebekha_Sharkie,
Sharp1954,AJ4,Sharp,John Randall,John,,,,,male,1954-12-15,,,,,
Sharpe1868,KR8,Sharpe,James Benjamin,James,,,,,male,,1868,1935-07-08,,,
Shaw1913,KRC,Shaw,George William,George,,,,,male,1913-07-28,,1966-01-09,,,
Sheehan1891,KRE,Sheehan,Thomas,Thomas,,,,,male,1891-04-14,,1955-03-26,,,
Sheehy1899,KRI,Sheehy,Thomas Neil,Thomas,,,,,male,1899-05-19,,1984-09-23,,,
Sherry1924,L8C,Sherry,Raymond Henry,Raymond,,,,,male,1924-10-03,,1989-06-13,,,
Shipton1936,CJ4,Shipton,Roger Francis,Roger,,,,,male,1936-08-05,,1998-01-19,,,
Short1936,DJ4,Short,James Robert,James,Jim,,,,male,1936-12-07,,,,https://en.wikipedia.org/wiki/Jim_Short_(Australian_politician),
Short1956,9V8,Short,Leonie Marjorie,Leonie,,,,,female,1956-01-01,,,,,
Shorten1967,00ATG,Shorten,William Richard,William,,,,,male,1967-05-12,,,,,
Sidebottom1951,849,Sidebottom,Peter Sid,Peter,,,,,male,1951-04-23,,,,,
Simmons1947,FJ4,Simmons,David William,David,,,,,male,1947-11-07,,,,,
Simon1936,KRM,Simon,Barry Douglas,Barry,,,,,male,1936-04-01,,2004-07-07,,,
Simpkins1964,HWE,Simpkins,Luke Xavier Linton,Luke,,,,,male,1964-06-08,,,,,
Sinclair1864,KRN,Sinclair,Hugh,Hugh,,,,,male,1864-06-06,,1926-08-03,,,
Sinclair1929,50000,Sinclair,Ian McCahon,Ian,,,,,male,1929-06-10,,,,,
Skene1845,KRQ,Skene,Thomas,Thomas,,,,,male,1845-12-15,,1910-03-15,,,
Slipper1950,0V5,Slipper,Peter Neil,Peter,,,,,male,1950-02-14,,,,,
Smith1881,KRT,Smith,Albert Edward,Albert,,,,,male,1881-01-02,,1965-02-05,,,
Smith1950,SK6,Smith,Anthony Charles,Anthony,,,,,male,1950-07-15,,,,,
Smith1967,00APG,Smith,Anthony David Hawthorn,Anthony,,,,,male,1967-03-13,,,,,
Smith1851,KTT,Smith,Arthur Bruce,Arthur,,,,,male,1851-06-28,,1937-08-14,,,
Smith1939,JV5,Smith,Silvia Joy,Silvia,,,,,female,1939-12-22,,,,,
Smith1955,5V5,Smith,Stephen Francis,Stephen,,,,,male,1955-12-12,,,,,
Smith1856,L2I,Smith,Sydney,Sydney,,,,,male,,1856,1934-02-21,,,
Smith1954,GJ4,Smith,Warwick Leslie,Warwick,,,,,male,1954-05-13,,,,,
Smith1869,K6D,Smith,William Henry Laird,William,,,,,male,1869-09-15,,1942-10-21,,,
Smyth1959,5B6,Smyth,Brendan Michael,Brendan,,,,,male,1959-07-27,,,,,
Smyth1976,172770,Smyth,Laura Mary,Laura,,,,,female,1976-11-12,,,,,
Snedden1926,DQF,Snedden,Billy Mackie,Billy,,,Later Sir Billy,,male,1926-12-31,,1987-06-27,,,
Snow1934,HJ4,Snow,James Henry,James,,,,,male,1934-09-15,,,,,
Snowdon1950,IJ4,Snowdon,Warren Edward,Warren,,,,,male,1950-03-20,,,,,
Solomon1839,KTV,Solomon,Elias,Elias,,,,,male,1839-09-02,,1909-05-23,,,
Solomon1931,KU8,Solomon,Robert John,Robert,,,,,male,1931-11-02,,,,,
Solomon1853,KU9,Solomon,Vaiben Louis,Vaiben,,,,,male,1853-05-13,,1908-10-20,,https://en.wikipedia.org/wiki/Vaiben_Solomon,
Somlyay1946,ZT4,Somlyay,Alexander Michael,Alexander,,,,,male,1946-01-18,,,,,
Southcott1967,TK6,Southcott,Andrew John,Andrew,,,,,male,1967-10-15,,,,,
Spence1846,KUF,Spence,William Guthrie,William,,,,,male,1846-08-07,,1926-12-13,,,
Spender1935,JJ4,Spender,John Michael,John,,,,,male,1935-12-02,,,,,
Spender1897,KUG,Spender,Percy Claude,Percy,,,,,male,1897-10-05,,1985-05-03,,,
Spooner1891,KUN,Spooner,Eric Sydney,Eric,,,,,male,1891-03-02,,1952-06-03,,,
Spurr1897,KUO,Spurr,Lancelot Thomas,Lancelot,,,,,male,1897-03-17,,1965-05-30,,,
Stacey1879,KUW,Stacey,Fred Hurtle,Fred,,,,,male,1879-08-06,,1964-09-17,,,
Staley1939,GY5,Staley,Anthony Allan,Anthony,Tony,,,,male,1939-05-15,,,,,
Stanley1961,265990,Stanley,Anne Maree,Anne,,,,,female,1961-10-06,,,,,
Staples1947,KJ4,Staples,Peter Richard,Peter,,,,,male,1947-10-15,,,,,
Steedman1943,PI5,Steedman,Alan Peter,Alan,,,,,male,1943-12-07,,,,,
Stewart1923,KUX,Stewart,Francis Eugene,Francis,Frank,,,,male,1923-02-20,,1979-04-16,,https://en.wikipedia.org/wiki/Frank_Stewart,
Stewart1884,KV7,Stewart,Frederick Harold,Frederick,,,Later Sir Frederick,,male,1884-08-14,,1961-06-30,,,
Stewart1885,KV8,Stewart,Percy Gerald,Percy,,,,,male,1885-10-18,,1931-10-14,,,
Stokes1906,KVG,Stokes,Philip William Clifford,Philip,,,,,male,1906-10-25,,1983-10-18,,,
Stone1951,EM6,Stone,Sharman Nancy,Sharman,,,,,female,1951-04-23,,,,,
Storrer1854,KVJ,Storrer,David,David,,,,,male,,1854,1935-11-13,,,
Story1857,K7L,Story,William Harrison,William,,,,,male,1857-05-31,,1924-07-13,,,
Street1926,KVM,Street,Anthony Austin,Anthony,,,,,male,1926-02-08,,,,https://en.wikipedia.org/wiki/Tony_Street,
Street1894,KVN,Street,Geoffrey Austin,Geoffrey,,,,,male,1894-01-21,,1940-08-13,,,
Stumm1853,KVO,Stumm,Jacob,Jacob,,,,,male,1853-08-26,,1921-01-23,,,
Sudmalis1955,241586,Sudmalis,Ann Elizabeth,Ann,,,,,female,1955-09-16,,,,,
Sukkar1981,242515,Sukkar,Michael Sven,Michael,,,,,male,1981-09-11,,,,,
Sullivan1929,KVQ,Sullivan,John William,John,,,,,male,1929-02-07,,,,,
Sullivan1950,HVS,Sullivan,Jonathan Harold,Jonathan,,,,,male,1950-11-10,,,,,
Sullivan1942,30000,Sullivan,Kathryn Jean Martin,Kathryn,Kathy,,Also Kathryn Jean Martin,,female,1942-03-08,,,,,
Swan1954,2V5,Swan,Wayne Maxwell,Wayne,,,,,male,1954-06-30,,,,,
Swanson1970,264170,Swanson,Meryl,Meryl,,,,,female,1970-09-03,,,,https://en.wikipedia.org/wiki/Meryl_Swanson,
Swartz1911,KVR,Swartz,Reginald William Colin,Reginald,,,Later Sir Reginald,,male,1911-04-14,,2006-02-02,,,
Symon1965,HW8,Symon,Michael Stuart,Michael,,,,,male,1965-02-21,,,,,
Tambling1943,60000,Tambling,Grant Ernest John,Grant,,,,,male,1943-06-20,,,,,
Tanner1956,YU5,Tanner,Lindsay James,Lindsay,,,,,male,1956-04-24,,,,,
Taylor1966,231027,Taylor,Angus James,Angus,,,,,male,1966-09-30,,,,,
Taylor1938,OJ4,Taylor,William Leonard,William,,,,,male,1938-09-14,,,,,
Tehan1968,210911,Tehan,Daniel Thomas,Daniel,,,,,male,1968-01-27,,,,,
Templeman1963,181810,Templeman,Susan Raye,Susan,,,,,female,1963-07-30,,,,,
Theodore1884,KVS,Theodore,Edward Granville,Edward,,,,,male,1884-12-29,,1950-02-09,,,
Theophanous1946,QJ4,Theophanous,Andrew Charles,Andrew,,,,,male,1946-03-24,,,,,
Thistlethwaite1972,182468,Thistlethwaite,Matthew James,Matthew,,,,,male,1972-09-06,,,,,
Thomas1863,K8L,Thomas,Josiah,Josiah,,,,,male,,1863,1933-02-05,,,
Thompson1886,KVT,Thompson,Albert Victor,Albert,,,,,male,1886-11-14,,1966-01-13,,,
Thompson1960,84C,Thompson,Cameron Paul,Cameron,,,,,male,1960-10-01,,,,,
Thompson1885,KVU,Thompson,Victor Charles,Victor,,,,,male,1885-09-10,,1968-05-11,,,
Thomson1961,FB6,Thomson,Andrew Peter,Andrew,,,,,male,1961-01-07,,,,,
Thomson1964,HVZ,Thomson,Craig Robert,Craig,,,,,male,1964-07-31,,,,,
Thomson1856,KVW,Thomson,David Alexander,David,David Alexander,,,,male,1856-02-26,,1926-10-30,,,
Thomson1924,KVY,Thomson,David Scott,David,David Scott,,,,male,1924-11-21,,2013-10-13,,,
Thomson1848,KW6,Thomson,Dugald,Dugald,,,,,male,1848-12-28,,1922-11-27,,,
Thomson1862,KW8,Thomson,John,John,,,,,male,,1862,1934-07-14,,,
Thomson1955,UK6,Thomson,Kelvin John,Kelvin,,,,,male,1955-05-01,,,,,
Thorburn1930,KWA,Thorburn,Ray William,Ray,,,,,male,1930-11-15,,1986-01-30,,,
Thorby1888,KWC,Thorby,Harold Victor Campbell,Harold,,,,,male,1888-10-02,,1973-01-01,,,
Ticehurst1945,00ANF,Ticehurst,Ken,Ken,,,,,male,1945-01-22,,,,,
Tickner1951,RJ4,Tickner,Robert Edward,Robert,,,,,male,1951-12-24,,,,,
Timson1909,KWE,Timson,Thomas Frank,Thomas,,,,,male,1909-02-09,,1960-10-16,,,
Tollner1966,00AN4,Tollner,David William,David,,,,,male,1966-01-31,,,,,
Townley1907,KWH,Townley,Athol Gordon,Athol,,,,,male,1907-10-03,,1963-12-24,,,
Treloar1892,KWJ,Treloar,Thomas John,Thomas,,,,,male,1892-08-01,,1953-11-15,,,
Trevor1961,HVU,Trevor,Chris Allan,Chris,,,,,male,1961-06-23,,,,https://en.wikipedia.org/wiki/Chris_Trevor,
Truss1948,GT4,Truss,Warren Errol,Warren,,,,,male,1948-10-08,,,,,
Tuckey1935,SJ4,Tuckey,Charles Wilson,Charles,,,,,male,1935-07-10,,,,,
Tudge1971,M2Y,Tudge,Alan Edward,Alan,,,,,male,1971-02-24,,,,,
Tudor1866,KWL,Tudor,Frank Gwynne,Frank,,,,,male,1866-01-27,,1922-01-10,,,http://adb.anu.edu.au/biography/tudor-francis-gwynne-frank-8874
Tully1877,KWN,Tully,James Thomas,James,,,,,male,,1877,1962-10-15,,,
Turnbull1954,885,Turnbull,Malcolm Bligh,Malcolm,,,,,male,1954-10-24,,,,,
Turnbull1899,KWP,Turnbull,Winton George,Winton,,,Later Sir Winton,,male,1899-12-13,,1980-01-14,,,
Turner1905,KWR,Turner,Henry Basil,Henry,,,,,male,1905-07-08,,1988-09-19,,,
Turner1851,KWT,Turner,George,George,,,,Sir,male,1851-08-08,,1916-08-13,,,
Turnour1966,HVV,Turnour,James Pearce,James,,,,,male,1966-04-07,,,,,
