uniqueID,surname,allOtherNames,firstName,commonName,displayName,earlierOrLaterNames,title,gender,birthDate,birthYear,birthPlace,deathDate,member,senator,wasPrimeMinister,wikidataID,wikipedia,adb,comments
Parsons1881,Parsons,Walter Langdon,Walter,,"Parsons, Walter",,,male,1881-08-16,,North Adelaide,1955-03-02,1,0,,Q7965790,https://en.wikipedia.org/wiki/Walter_Parsons_(politician),,
Pasin1977,Pasin,Antony,Antony,Tony,"Pasin, Tony",,,male,1977-10-01,,Mount Gambier,,1,0,,Q16216713,https://en.wikipedia.org/wiki/Tony_Pasin,,
Paterson1844,Paterson,Alexander,Alexander,,"Paterson, Alexander",,,male,1844-01-24,,Greenock,1908-03-20,1,0,,Q4719811,https://en.wikipedia.org/wiki/Alexander_Paterson_(Australian_politician),,
Paterson1882,Paterson,Thomas,Thomas,,"Paterson, Thomas",,,male,1882-11-20,,Aston,1952-01-24,1,0,,Q7793036,https://en.wikipedia.org/wiki/Thomas_Paterson,,
Paterson1987,Paterson,James William,James,,"Paterson, James",,,male,1987-11-21,,Melbourne,,0,1,,Q23016290,https://en.wikipedia.org/wiki/James_Paterson_(Australian_politician),,
Patrick1967,Patrick,Rex Lyall,Rex,,"Patrick, Rex",,,male,1967-05-08,,Whakatane,,0,1,,Q43109080,https://en.wikipedia.org/wiki/Rex_Patrick,,
Patten1859,Patten,Robert,Robert,,"Patten, Robert",,,male,1859-01-18,,Brixton,1940-09-17,1,0,,Q7348772,https://en.wikipedia.org/wiki/Robert_Patten,,
Patterson1927,Patterson,Rex Alan,Rex,,"Patterson, Rex",,,male,1927-01-08,,Bundaberg,2016-04-06,1,0,,Q7319274,https://en.wikipedia.org/wiki/Rex_Patterson,,
Patterson1944,Patterson,Kay Christine Lesley,Kay,,"Patterson, Kay",,,female,1944-11-21,,Sydney,,0,1,,Q1737400,https://en.wikipedia.org/wiki/Kay_Patterson,,
Payne1866,Payne,Herbert James Mockford,Herbert,,"Payne, Herbert",,,male,1866-08-17,,Hobart,1944-02-26,0,1,,Q3133493,https://en.wikipedia.org/wiki/Herbert_Payne,,
Payne1964,Payne,Marise Ann,Marise,,"Payne, Marise",,,female,1964-07-29,,Sydney,,0,1,,Q16191011,https://en.wikipedia.org/wiki/Marise_Payne,,
Payne1982,Payne,Alicia Emma,Alicia,,"Payne, Alicia",,,female,1982-07-24,,Garran,,1,0,,Q64223413,https://en.wikipedia.org/wiki/Alicia_Payne,,
Peacock1939,Peacock,Andrew Sharp,Andrew,,"Peacock, Andrew",,,male,1939-02-13,,Melbourne,,1,0,,Q374949,https://en.wikipedia.org/wiki/Andrew_Peacock,,
Pearch1967,Pearce,Gavin,Gavin,,"Pearce, Gavin",,,male,1967-12-21,,Wynyard,,1,0,,Q64222282,https://en.wikipedia.org/wiki/Gavin_Pearce,,
Pearce1870,Pearce,George Foster,George,Gerorge Foster,"Pearce, Gerorge Foster",Later Sir George,,male,1870-01-14,,Mount Barker,1952-06-24,0,1,,Q364568,https://en.wikipedia.org/wiki/George_Pearce,,
Pearce1917,Pearce,Henry George,Henry,George,"Pearce, George",,,male,1917-09-17,,Rockhampton,,1,0,,Q16084221,https://en.wikipedia.org/wiki/George_Pearce_(Queensland_politician),,
Pearce1963,Pearce,Christopher John,Christopher,Chris,"Pearce, Chris",,,male,1963-03-01,,Lismore,,1,0,,Q5107714,https://en.wikipedia.org/wiki/Chris_Pearce_(politician),,
Pearsall1920,Pearsall,Thomas Gordon,Thomas,,"Pearsall, Thomas",,,male,1920-04-11,,Hobart,2003-12-28,1,0,,Q7793077,https://en.wikipedia.org/wiki/Thomas_Pearsall,,
Pearson1905,Pearson,Rex Whiting,Rex,,"Pearson, Rex",,,male,1905-01-13,,Kadina,1961-09-11,0,1,,Q7319275,https://en.wikipedia.org/wiki/Rex_Pearson,,
Peris1971,Peris,Nova Maree,Nova,,"Peris, Nova",,,female,1971-02-25,,Darwin,,0,1,,Q3566032,https://en.wikipedia.org/wiki/Nova_Peris,,
Perkins1878,Perkins,John Arthur,John,,"Perkins, John",,,male,1878-05-18,,Gocup,1954-07-13,1,0,,Q3809539,https://en.wikipedia.org/wiki/John_Perkins_(Australian_politician),,
Perrett1966,Perrett,Graham Douglas,Graham,,"Perrett, Graham",,,male,1966-01-05,,St George,,1,0,,Q5593142,https://en.wikipedia.org/wiki/Graham_Perrett,,
Peters1897,Peters,Edward William,Edward,Ted,"Peters, Ted",,,male,1897-06-12,,Melbourne,1980-06-22,1,0,,Q5344836,https://en.wikipedia.org/wiki/Ted_Peters_(politician),,
Pettitt1910,Pettitt,John Alexander,John,,"Pettitt, John",,,male,1910-09-25,,Geelong,1977-12-25,1,0,,Q6252702,https://en.wikipedia.org/wiki/Ian_Pettitt,,
Phelps1957,Phelps,Kerryn Lyndel,Kerryn,,"Phelps, Kerryn",,,female,1957-12-14,,Sydney,,1,0,,Q6394699,https://en.wikipedia.org/wiki/Kerryn_Phelps,,
Phillips,Phillips,Fiona Evon,Fiona,,"Phillips, Fiona",nee Boyd,,female,,,Nowra,,1,0,,Q64038637,https://en.wikipedia.org/wiki/Fiona_Phillips_(politician),,
Phillips1855,Phillips,Pharez,Pharez,,"Phillips, Pharez",,,male,1855-11-22,,Blackwood,1914-08-09,1,0,,Q7180708,https://en.wikipedia.org/wiki/Pharez_Phillips,,
Piesse1848,Piesse,Frederick William,Frederick,,"Piesse, Frederick",,,male,1848-12-10,,Hobart,1902-03-06,1,0,,Q5499094,https://en.wikipedia.org/wiki/Frederick_William_Piesse,,
Piesse1900,Piesse,Edmund Stephen Roper,Edmund,,"Piesse, Edmund",,,male,1900-01-05,,Katanning,1952-08-25,0,1,,Q5339741,https://en.wikipedia.org/wiki/Edmund_Piesse,,
Pigott1866,Pigott,Henry Robert Maguire,Henry,,"Pigott, Henry",,,male,1866-10-02,,Sri Lanka,1949-07-08,1,0,,Q5727022,https://en.wikipedia.org/wiki/Henry_Pigott,,
Pitt1969,Pitt,Keith John,Keith,,"Pitt, Keith",,,male,1969-08-31,,Bundaberg,,1,0,,Q16206609,https://en.wikipedia.org/wiki/Keith_Pitt,,
Pittard1902,Pittard,Alan Crocker,Alan,,"Pittard, Alan",,,male,1902-11-15,,Ballarat,1992-12-25,1,0,,Q4707530,https://en.wikipedia.org/wiki/Alan_Pittard,,
Plain1868,Plain,William,William,,"Plain, William",,,male,1868-03-11,,Peeblesshire,1961-10-14,0,1,,Q8016948,https://en.wikipedia.org/wiki/William_Plain,,
Playford1837,Playford,Thomas,Thomas,,"Playford, Thomas",,,male,1837-11-26,,,1915-04-19,0,1,,Q7793194,https://en.wikipedia.org/wiki/Thomas_Playford_II,,
Plibersek1969,Plibersek,Tanya Joan,Tanya,,"Plibersek, Tanya",,,female,1969-12-02,,Sydney,,1,0,,Q7684036,https://en.wikipedia.org/wiki/Tanya_Plibersek,,
Poke1906,Poke,Albert George,Albert,Bob,"Poke, Bob",,,male,1906-02-16,,Somerset,1989-01-04,0,1,,Q4933671,https://en.wikipedia.org/wiki/Bob_Poke,,
Pollard1894,Pollard,Reginald Thomas,Reginald,Reg,"Pollard, Reg",,,male,1894-10-31,,Castlemaine,1981-08-24,1,0,,Q7307841,https://en.wikipedia.org/wiki/Reg_Pollard,,
Polley1957,Polley,Helen Beatrice,Helen,,"Polley, Helen",,,female,1957-02-09,,Ulverstone,,0,1,,Q16189453,https://en.wikipedia.org/wiki/Helen_Polley,,
Porter1950,Porter,James Robert,James,,"Porter, James",,,male,1950-02-19,,Adelaide,,1,0,,Q6141370,https://en.wikipedia.org/wiki/James_Porter_(Australian_politician),,
Porter1970,Porter,Charles Christian,Charles,Christian,"Porter, Christian",,,male,1970-07-11,,Perth,,1,0,,Q5110039,https://en.wikipedia.org/wiki/Christian_Porter,,
Poulter1913,Poulter,Maxwell William,Maxwell,Max,"Poulter, Max",,,male,1913-01-22,,Devonport,1962-09-02,0,1,,Q6795136,https://en.wikipedia.org/wiki/Max_Poulter,,
Powell1942,Powell,Janet Frances,Janet,,"Powell, Janet",,,female,1942-09-29,,Nhill,2013-09-30,0,1,,Q6153558,https://en.wikipedia.org/wiki/Janet_Powell,,
Power1883,Power,John Maurice,John,Jack,"Power, Jack",,,male,1883-12-15,,Hay,1925-01-13,0,1,,Q6114660,https://en.wikipedia.org/wiki/Jack_Power_(politician),,
Poynton1853,Poynton,Alexander,Alexander,,"Poynton, Alexander",,,male,1853-08-08,,Castlemaine,1935-01-09,1,0,,Q4719882,https://en.wikipedia.org/wiki/Alexander_Poynton,http://adb.anu.edu.au/biography/poynton-alexander-8093,
Poyser1915,Poyser,Arthur George,Arthur,George,"Poyser, George",,,male,1915-02-13,,Ballarat,1986-08-05,0,1,,Q5543527,https://en.wikipedia.org/wiki/George_Poyser_(politician),,
Pratt1948,Pratt,Michael Philip,Michael,Mike,"Pratt, Mike",,,male,1948-02-10,,Blyth,,1,0,,Q6848451,https://en.wikipedia.org/wiki/Mike_Pratt_(politician),,
Pratt1972,Pratt,Louise Clare,Louise,,"Pratt, Louise",,,female,1972-04-18,,Kalgoorlie,,0,1,,Q1872184,https://en.wikipedia.org/wiki/Louise_Pratt,,
Pratten1865,Pratten,Herbert Edward,Herbert,,"Pratten, Herbert",,,male,1865-05-07,,Mangotsfield,1928-05-07,1,1,,Q5735293,https://en.wikipedia.org/wiki/Herbert_Pratten,,
Pratten1899,Pratten,Frederick Graham,Frederick,,"Pratten, Frederick",,,male,1899-12-03,,Leichhardt,1977-12-18,1,0,,Q5498582,https://en.wikipedia.org/wiki/Graham_Pratten,,
Prentice1953,Prentice,Jane,Jane,,"Prentice, Jane",,,female,1953-06-22,,Melbourne,,1,0,,Q6152639,https://en.wikipedia.org/wiki/Jane_Prentice,,
Price1882,Price,John Lloyd,John,,"Price, John",,,male,1882-02-14,,Liverpool,1941-04-23,1,0,,Q6253390,https://en.wikipedia.org/wiki/John_Price_(South_Australian_politician),,
Price1892,Price,Archibald Grenfell,Archibald,Grenfell,"Price, Grenfell",,,male,1892-01-28,,North Adelaide,1977-07-20,1,0,,Q5607472,https://en.wikipedia.org/wiki/Grenfell_Price,,
Price1945,Price,Leo Roger Spurway,Leo,Roger,"Price, Roger",,,male,1945-11-26,,Sydney,,1,0,,Q7358801,https://en.wikipedia.org/wiki/Roger_Price_(Australian_politician),,
Price1963,Price,Melissa Lee,Melissa,,"Price, Melissa",,,female,1963-12-12,,Kalgoorlie,,1,0,,Q16195275,https://en.wikipedia.org/wiki/Melissa_Price_(politician),,
Primmer1924,Primmer,Cyril Graham,Cyril,,"Primmer, Cyril",,,male,1924-04-19,,Warrnambool,2003-11-01,0,1,,Q5200849,https://en.wikipedia.org/wiki/Cyril_Primmer,,
Prosser1948,Prosser,Geoffrey Daniel,Geoffrey,Geoff,"Prosser, Geoff",,,male,1948-11-06,,Bunbury,,1,0,,Q5534277,https://en.wikipedia.org/wiki/Geoff_Prosser,,
Prowse1871,Prowse,John Henry,John,,"Prowse, John",,,male,1871-06-16,,Adelong,1944-05-20,1,0,,Q6253500,https://en.wikipedia.org/wiki/John_Prowse,,
Prowse1905,Prowse,Edgar Wylie,Edgar,,"Prowse, Edgar",,,male,1905-03-22,,Mount Kokeby,1977-06-02,0,1,,Q5337425,https://en.wikipedia.org/wiki/Edgar_Prowse,,
Pulsford1844,Pulsford,Edward,Edward,,"Pulsford, Edward",,,male,1844-09-29,,Burslem,1919-09-29,0,1,,Q5344920,https://en.wikipedia.org/wiki/Edward_Pulsford,,
Punch1957,Punch,Gary Francis,Gary,,"Punch, Gary",,,male,1957-08-21,,Arncliffe,,1,0,,Q5525789,https://en.wikipedia.org/wiki/Gary_Punch,,
Puplick1948,Puplick,Christopher John Guelph,Christopher,,"Puplick, Christopher",,,male,1948-05-13,,London,,0,1,,Q5107814,https://en.wikipedia.org/wiki/Chris_Puplick,,
Pyne1967,Pyne,Christopher Maurice,Christopher,,"Pyne, Christopher",,,male,1967-08-13,,Adelaide,,1,0,,Q978276,https://en.wikipedia.org/wiki/Christopher_Pyne,,
Quick1852,Quick,John,John,,"Quick, John",,Sir,male,1852-04-14,,St Ives,1932-06-17,1,0,,Q6253670,https://en.wikipedia.org/wiki/John_Quick_(politician),,
Quick1941,Quick,Harry Vernon,Harry,,"Quick, Harry",,,male,1941-06-28,,Melbourne,,1,0,,Q5671777,https://en.wikipedia.org/wiki/Harry_Quick,,
Quirke1950,Quirke,John Andrew,John,,"Quirke, John",,,male,1950-09-09,,Birkenhead,,0,1,,Q6253727,https://en.wikipedia.org/wiki/John_Quirke,,
Rae1860,Rae,Arthur,Arthur,,"Rae, Arthur",,,male,1860-03-14,,Christchurch,1943-11-25,0,1,,Q4800068,https://en.wikipedia.org/wiki/Arthur_Rae,,
Rae1932,Rae,Peter Elliot,Peter,,"Rae, Peter",,,male,1932-09-24,,Launceston,,0,1,,Q7176513,https://en.wikipedia.org/wiki/Peter_Rae,,
Raguse1960,Raguse,Brett Blair,Brett,,"Raguse, Brett",,,male,1960-03-24,,Brisbane,,1,0,,Q4962348,https://en.wikipedia.org/wiki/Brett_Raguse,,
Ramsey1956,Ramsey,Rowan Eric,Rowan,,"Ramsey, Rowan",,,male,1956-08-04,,Kimba,,1,0,,Q7371808,https://en.wikipedia.org/wiki/Rowan_Ramsey,,
Randall1953,Randall,Donald James,Donald,Don,"Randall, Don",,,male,1953-05-02,,Merredin,2015-07-21,1,0,,Q5293376,https://en.wikipedia.org/wiki/Don_Randall,,
Rankin1887,Rankin,George James,George,,"Rankin, George",,,male,1887-05-01,,Bamawm,1957-12-28,1,1,,Q5543720,https://en.wikipedia.org/wiki/George_Rankin,,
Rankin1908,Rankin,Annabelle Jane Mary,Annabelle,,"Rankin, Annabelle",Later Dame Annabelle,,female,1908-07-28,,Brisbane,1986-08-30,0,1,,Q4767728,https://en.wikipedia.org/wiki/Annabelle_Rankin,,
Ray1947,Ray,Robert Francis,Robert,,"Ray, Robert",,,male,1947-04-08,,Melbourne,,0,1,,Q7349176,https://en.wikipedia.org/wiki/Robert_Ray_(Australian_politician),,
Rea1963,Rea,Kerry Marie,Kerry,,"Rea, Kerry",,,female,1963-04-16,,Bundaberg,,1,0,,Q6394630,https://en.wikipedia.org/wiki/Kerry_Rea,,
Ready1878,Ready,Rudolph Keith,Rudolph,,"Ready, Rudolph",,,male,1878-12-15,,Latrobe,1958-07-28,0,1,,Q7377449,https://en.wikipedia.org/wiki/Rudolph_Ready,,
Reeves1952,Reeves,John Edward,John,,"Reeves, John",,,male,1952-01-02,,Stanthorpe,,1,0,,Q6254503,https://en.wikipedia.org/wiki/John_Reeves_(judge),,
Reid1842,Reid,Robert,Robert,,"Reid, Robert",,,male,1842-10-17,,Leven,1904-05-12,0,1,,Q7349216,"https://en.wikipedia.org/wiki/Robert_Reid_(Australian_politician,_born_1842)",,
Reid1845,Reid,George Houstoun,George,,"Reid, George",Later Sir George,,male,1845-02-25,,Johnstone,1918-09-12,1,0,1,Q23352,https://en.wikipedia.org/wiki/George_Reid,,
Reid1856,Reid,Matthew,Matthew,,"Reid, Matthew",,,male,1856-09-30,,Ayrshire,1947-08-28,0,1,,Q6791117,https://en.wikipedia.org/wiki/Matthew_Reid_(politician),,
Reid1886,Reid,Albert David,Albert,,"Reid, Albert",,,male,1886-07-25,,Murrumburrah,1962-05-22,0,1,,Q4711091,https://en.wikipedia.org/wiki/Albert_Reid,,
Reid1916,Reid,Leonard Stanley,Leonard,Len,"Reid, Len",,,male,1916-09-21,,Clifton Hill,2003-04-22,1,0,,Q6521928,https://en.wikipedia.org/wiki/Len_Reid,,
Reid1933,Reid,David Donald,David,,"Reid, David",,,male,1933-05-10,,Bridgetown,2017-10-27,0,1,,Q5238972,https://en.wikipedia.org/wiki/David_Reid_(politician),,
ReidMargaret1935,Reid,Margaret Elizabeth,Margaret,,"Reid, Margaret",,,female,1935-05-28,,Crystal Brook,,0,1,,Q6759831,https://en.wikipedia.org/wiki/Margaret_Reid_(politician),,
ReidNicholas1935,Reid,Nicholas Bruce,Nicholas,Bruce,"Reid, Bruce",,,male,1935-07-30,,Bendigo,,1,0,,Q4978194,https://en.wikipedia.org/wiki/Bruce_Reid_(politician),,
Reith1950,Reith,Peter Keaston,Peter,,"Reith, Peter",,,male,1950-07-15,,Melbourne,,1,0,,Q7176566,https://en.wikipedia.org/wiki/Peter_Reith,,Did not take seat in 32nd Parliament. But won it again later.
Rennick1970,Rennick,Gerard,Gerard,,"Rennick, Gerard",,,male,1970-11-05,,Chinchilla,,0,1,,Q64730677,https://en.wikipedia.org/wiki/Gerard_Rennick,,
Reynolds1923,Reynolds,Leonard James,Leonard,Len,"Reynolds, Len",,,male,1923-11-19,,Harden,1980-07-14,1,0,,Q6525667,https://en.wikipedia.org/wiki/Len_Reynolds_(politician),,
Reynolds1941,Reynolds,Margaret,Margaret,,"Reynolds, Margaret",,,female,1941-07-19,,Hobart,,0,1,,Q6759833,https://en.wikipedia.org/wiki/Margaret_Reynolds,,
Reynolds1965,Reynolds,Linda Karen,Linda,,"Reynolds, Linda",,,female,1965-05-16,,Gooseberry Hill,,0,1,,Q16735152,https://en.wikipedia.org/wiki/Linda_Reynolds,,
Rhiannon1951,Rhiannon,Lee,Lee,,"Rhiannon, Lee",,,female,1951-05-30,,Sydney,,0,1,,Q6514788,https://en.wikipedia.org/wiki/Lee_Rhiannon,,
Rice1960,Rice,Janet Elizabeth,Janet,,"Rice, Janet",,,female,1960-11-18,,Melbourne,,0,1,,Q16193816,https://en.wikipedia.org/wiki/Janet_Rice,,
Richardson1939,Richardson,Peter Anthony,Peter,,"Richardson, Peter",,,male,1939-01-23,,Perth,,1,0,,Q7176587,https://en.wikipedia.org/wiki/Peter_Richardson_(politician),,
Richardson1949,Richardson,Graham Frederick,Graham,,"Richardson, Graham",,,male,1949-09-27,,Sydney,,0,1,,Q5593180,https://en.wikipedia.org/wiki/Graham_Richardson,,
Richardson1958,Richardson,Kym Charles,Kym,,"Richardson, Kym",,,male,1958-03-16,,Adelaide,,1,0,,Q6451741,https://en.wikipedia.org/wiki/Kym_Richardson,,
Ridgeway1962,Ridgeway,Aden Derek,Aden,,"Ridgeway, Aden",,,male,1962-09-18,,Macksville,,0,1,,Q4682174,https://en.wikipedia.org/wiki/Aden_Ridgeway,,
Ridley1909,Ridley,Clement Frank,Clement,Clem,"Ridley, Clem",,,male,1909-03-13,,Kalgoorlie,1988-05-19,0,1,,Q5131193,https://en.wikipedia.org/wiki/Clem_Ridley,,
Riggall1941,Riggall,John Peter,John,,"Riggall, John",,,male,1941-05-10,,Melbourne,,1,0,,Q16105752,https://en.wikipedia.org/wiki/John_Riggall,,
Riley1859,Riley,Edward,Edward,,"Riley, Edward",,,male,,1859,Glasgow,1943-07-21,1,0,,Q5345057,https://en.wikipedia.org/wiki/Edward_Riley_(Australian_politician),,
Riley1892,Riley,Edward Charles,Edward,Edward Charles,"Riley, Edward Charles",,,male,1892-08-09,,,1969-06-09,1,0,,Q5342268,https://en.wikipedia.org/wiki/Edward_Charles_Riley,,
Riordan1886,Riordan,David,David,Darby,"Riordan, Darby",,,male,1886-07-23,,Mackay,1936-10-15,1,0,,Q5222284,https://en.wikipedia.org/wiki/Darby_Riordan,,Need to double check birthdate.
Riordan1908,Riordan,William James Frederick,William,Bill,"Riordan, Bill",,,male,1908-02-08,,Chillagoe,1973-01-15,1,0,,Q4910653,https://en.wikipedia.org/wiki/Bill_Riordan,,
Riordan1930,Riordan,Joseph Martin,Joseph,Joe,"Riordan, Joe",,,male,1930-02-27,,Sydney,2012-11-19,1,0,,Q16019536,https://en.wikipedia.org/wiki/Joe_Riordan,,
Ripoll1966,Ripoll,Bernard Fernand,Bernard,Bernie,"Ripoll, Bernie",,,male,1966-01-06,,Pézenas,,1,0,,Q4894478,https://en.wikipedia.org/wiki/Bernie_Ripoll,,
Rishworth1978,Rishworth,Amanda Louise,Amanda,,"Rishworth, Amanda",,,female,1978-07-10,,Adelaide,,1,0,,Q4739745,https://en.wikipedia.org/wiki/Amanda_Rishworth,,
Robb1951,Robb,Andrew John,Andrew,,"Robb, Andrew",,,male,1951-08-20,,Epping,,1,0,,Q4758396,https://en.wikipedia.org/wiki/Andrew_Robb,,
Robert1970,Robert,Stuart Rowland,Stuart,,"Robert, Stuart",,,male,1970-12-11,,Cranbourne,,1,0,,Q7627022,https://en.wikipedia.org/wiki/Stuart_Robert,,
Roberton1900,Roberton,Hugh Stevenson,Hugh,,"Roberton, Hugh",,,male,1900-12-18,,Glasgow,1987-03-13,1,0,,Q5932492,https://en.wikipedia.org/wiki/Hugh_Roberton,,
Roberts1869,Roberts,Ernest Alfred,Ernest,,"Roberts, Ernest",,,male,1869-02-21,,London,1913-12-02,1,0,,Q5393754,https://en.wikipedia.org/wiki/Ernest_Roberts_(Australian_politician),,
Roberts1955,Roberts,Malcolm Ieuan,Malcolm,,"Roberts, Malcolm",,,male,1955-05-03,,Dishergarh,,0,1,,Q26848575,https://en.wikipedia.org/wiki/Malcolm_Roberts_(politician),,
Robertson1882,Robertson,Agnes Robertson,Agnes,,"Robertson, Agnes",,,female,1882-07-31,,Stepney,1968-01-29,0,1,,Q4693112,https://en.wikipedia.org/wiki/Agnes_Robertson,,
Robertson1929,Robertson,Edward Albert,Edward,Ted,"Robertson, Ted",,,male,1929-03-18,,Albany,1991-01-05,0,1,,Q7693666,https://en.wikipedia.org/wiki/Ted_Robertson,,
Robinson1872,Robinson,Arthur,Arthur,,"Robinson, Arthur",,,male,1872-04-23,,Carlton,1945-05-17,1,0,,Q4800158,https://en.wikipedia.org/wiki/Arthur_Robinson_(Australian_politician),,
Robinson1877,Robinson,Albert William,Albert,,"Robinson, Albert",,,male,1877-05-20,,Lyndoch,1943-05-25,0,1,,Q4711126,https://en.wikipedia.org/wiki/Albert_Robinson_(Australian_politician),,
Robinson1907,Robinson,William Charles,William,Bill,"Robinson, Bill",,,male,1907-10-04,,Hertford,1981-01-21,0,1,,Q4910673,https://en.wikipedia.org/wiki/Bill_Robinson_(Australian_politician),,
Robinson1927,Robinson,Ian Louis,Ian,,"Robinson, Ian",,,male,1925-03-27,,Coraki,2017-03-23,1,0,,Q5982762,https://en.wikipedia.org/wiki/Ian_Robinson_(Australian_politician),,
Robinson1929,Robinson,Eric Laidlaw,Eric,,"Robinson, Eric",,,male,1929-01-18,,East Brisbane,1981-01-07,1,0,,Q5387380,https://en.wikipedia.org/wiki/Eric_Robinson_(Australian_politician),,
Rocher1936,Rocher,Allan Charles,Allan,,"Rocher, Allan",,,male,1936-02-16,,Deloraine,2016-03-18,1,1,,Q4730943,https://en.wikipedia.org/wiki/Allan_Rocher,,
Rodgers1875,Rodgers,Arthur Stanislaus,Arthur,,"Rodgers, Arthur",,,male,1875-03-20,,Geelong,1936-10-04,1,0,,Q4800160,https://en.wikipedia.org/wiki/Arthur_Rodgers,,
Ronald1861,Ronald,James Black,James,,"Ronald, James",,,male,1861-08-27,,Scotland,1941-07-27,1,0,,Q6142396,https://en.wikipedia.org/wiki/James_Ronald,,
Ronaldson1954,Ronaldson,Michael John Clyde,Michael,,"Ronaldson, Michael",,,male,1954-02-13,,Ballarat,,1,1,,Q6833958,https://en.wikipedia.org/wiki/Michael_Ronaldson,,
Rosevear1892,Rosevear,John Solomon,John,Sol,"Rosevear, Sol",,,male,1892-04-04,,Pyrmont,1953-03-21,1,0,,Q7555577,https://en.wikipedia.org/wiki/Sol_Rosevear,,
Rowe1872,Rowe,Albert Edward,Albert,,"Rowe, Albert",,,male,,1872,,1955-08-16,1,0,,Q4711144,https://en.wikipedia.org/wiki/Albert_Rowe,,
Rowell1851,Rowell,James,James,,"Rowell, James",,,male,1851-01-20,,Cambridge,1940-07-06,0,1,,Q6142480,https://en.wikipedia.org/wiki/James_Rowell,,
Rowland1971,Rowland,Michelle Anne,Michelle,,"Rowland, Michelle",,,female,1971-11-16,,Sydney,,1,0,,Q6837228,https://en.wikipedia.org/wiki/Michelle_Rowland,,
Roxon1967,Roxon,Nicola Louise,Nicola,,"Roxon, Nicola",,,female,1967-04-01,,Sydney,,1,0,,Q518856,https://en.wikipedia.org/wiki/Nicola_Roxon,,
Roy1990,Roy,Wyatt Beau,Wyatt,,"Roy, Wyatt",,,male,1990-05-22,,Buderim,,1,0,,Q8039514,https://en.wikipedia.org/wiki/Wyatt_Roy,,
Rudd1957,Rudd,Kevin Michael,Kevin,,"Rudd, Kevin",,,male,1957-09-21,,Nambour,,1,0,1,Q43135,https://en.wikipedia.org/wiki/Kevin_Rudd,,
Ruddock1943,Ruddock,Philip Maxwell,Philip,,"Ruddock, Philip",,,male,1943-03-12,,Canberra,,1,0,,Q3379071,https://en.wikipedia.org/wiki/Philip_Ruddock,,
Russell1842,Russell,William,William,,"Russell, William",,,male,1842-10-20,,Glassford,1912-06-28,0,1,,Q8017844,https://en.wikipedia.org/wiki/William_Russell_(Australian_politician),,
Russell1878,Russell,Edward John,Edward,,"Russell, Edward",,,male,1878-08-10,,Warrnambool,1925-07-18,0,1,,Q5345144,https://en.wikipedia.org/wiki/Edward_Russell_(Australian_politician),,
Russell1890,Russell,Edgar Hughes Deg,Edgar,,"Russell, Edgar",,,male,1890-10-24,,Booleroo Centre,1963-03-31,1,0,,Q5337448,https://en.wikipedia.org/wiki/Edgar_Russell,,
Russell1907,Russell,Charles Wilfred,Charles,,"Russell, Charles",,,male,1907-04-24,,Manilla,1977-10-21,1,0,,Q5082222,https://en.wikipedia.org/wiki/Charles_Russell_(Australian_politician),,
Ruston1963,Ruston,Anne Sowerby,Anne,,"Ruston, Anne",,,female,1963-06-10,,Renmark,,0,1,,Q4768766,https://en.wikipedia.org/wiki/Anne_Ruston,,
Ryan1876,Ryan,Thomas Joseph,Thomas,TJ ,"Ryan, TJ ",,,male,1876-07-01,,Port Fairy,1921-08-01,1,0,,Q1396927,https://en.wikipedia.org/wiki/T._J._Ryan,,
Ryan1884,Ryan,Rupert Sumner,Rupert,,"Ryan, Rupert",,,male,1884-05-06,,Melbourne,1952-08-26,1,0,,Q7380355,https://en.wikipedia.org/wiki/Rupert_Ryan,,
Ryan1890,Ryan,John Victor,John,,"Ryan, John",,,male,1890-12-02,,Adelaide,1974-10-13,0,1,,Q6256068,https://en.wikipedia.org/wiki/John_Ryan_(Australian_politician),,
Ryan1942,Ryan,Susan Maree,Susan,,"Ryan, Susan",,,female,1942-10-10,,Sydney,,0,1,,Q7648344,https://en.wikipedia.org/wiki/Susan_Ryan,,
Ryan1961,Ryan,Joanne Catherine,Joanne,,"Ryan, Joanne",,,female,1961-07-29,,Werribee,,1,0,,Q16194303,https://en.wikipedia.org/wiki/Joanne_Ryan_(politician),,
Ryan1973,Ryan,Scott Michael,Scott,,"Ryan, Scott",,,male,1973-05-12,,Brisbane,,0,1,,Q7437180,https://en.wikipedia.org/wiki/Scott_Ryan_(Australian_politician),,
Ryrie1865,Ryrie,Granville de Laune,Granville,,"Ryrie, Granville",Later Sir Granville,,male,1865-07-01,,Michelago,1937-10-02,1,0,,Q5596941,https://en.wikipedia.org/wiki/Granville_Ryrie,,
Saffin1954,Saffin,Janelle Anne,Janelle,,"Saffin, Janelle",,,female,1954-11-01,,Ipswich,,1,0,,Q6153070,https://en.wikipedia.org/wiki/Janelle_Saffin,,
Sainsbury1940,Sainsbury,Murray Evan,Murray,,"Sainsbury, Murray",,,male,1940-09-14,,Wollongong,,1,0,,Q6939440,https://en.wikipedia.org/wiki/Murray_Sainsbury,,
Salmon1861,Salmon,Charles Carty,Charles,Carty,"Salmon, Carty",,,male,1861-07-29,,Amherst,1917-09-15,1,0,,Q5047470,https://en.wikipedia.org/wiki/Carty_Salmon,,
